56;120;208;31.922551;1;11.52;0.0;1
104;6;640;1;57.7;78103;0.0;1
161;112;473;1;32.482361;85000;0.0;1
1;6;464;1;59;408960.32;0.0;1
169;69;362;30.157871105669;1;500;0.0;1
161;120;184;2.3574;1;2700.65;0.0;1
129;6;208;1;61.67630002;441059.31;0.0;1
41;120;79;1.02040816;1;2395.11;0.0;1
40;130;625;1;61.816;3262528.95;0.0;1
108;172;633;941.8963;1;11.59;0.0;1
169;42;362;1;2.31111168;3588.77;0.0;1
71;172;633;57610.5064;1;11.59;0.0;1
59;172;633;57610.5064;1;11.59;0.0;1
60;121;421;1;2.31141905;4050;0.0;1
6;88;640;65.1621229;1;33.56;0.0;1
149;52;656;1;7000;3095447.66;0.0;1
120;172;633;784.3954;1;11.59;0.0;1
121;172;633;57273.8513;1;11.59;0.0;1
88;172;633;895.1328;1;11.59;0.0;1
169;82;362;26.45454545;1;941.43;0.0;1
161;41;184;2.2286;1;3114.72;0.0;1
41;172;633;786.6253;1;11.59;0.0;1
117;139;584;34360.1068;1;21.02;0.0;1
161;122;184;2.2653;1;11330.81;0.0;1
161;119;184;2.2516;1;2911.39;0.0;1
40;172;633;914.2907;1;11.59;0.0;1
82;122;443;1.2819;1;45.57;0.0;1
161;162;184;381.4048;1;273.35;0.0;1
6;172;633;57620.3158;1;11.59;0.0;1
130;172;633;58392.0929;1;11.59;0.0;1
131;172;633;810.3913;1;11.59;0.0;1
169;129;362;27.28125;1;912.91;0.0;1
161;85;184;1;30.7951;89449.99;0.0;1
41;122;120;1.0627;1;5060.64;0.0;1
129;172;633;907.144;1;11.59;0.0;1
63;172;633;57803.501;1;11.59;0.0;1
82;117;443;1;57.4086;1718.7;0.0;1
41;172;607;786.0117;1;19.91;0.0;1
169;119;362;30.54723321;1;26.53;0.0;1
99;172;633;9.2692;1;11.59;0.0;1
139;172;633;1.6864;1;11.59;0.0;1
129;57;625;1;60.5979;266603;0.0;1
169;104;362;26.45454545;1;941.43;0.0;1
93;109;219;1;6512.7601;8.81;0.0;1
121;63;375;1.05;1;171889.04;0.0;1
82;121;443;1;56.839167;1175.08;0.0;1
162;172;633;4.7083;1;11.59;0.0;1
99;145;622;1;94.6991;4179.89;0.0;1
108;58;532;1.0624589086128;1;5017.42;0.0;1
6;172;607;57495.8364;1;19.91;0.0;1
42;172;633;56774.248;1;11.59;0.0;1
161;121;184;1;30.7951;76906.09;0.0;1
41;108;120;1;1.1447;19996.66;0.0;1
169;120;362;31.66676532;1;786.48;0.0;1
93;172;633;1;7.3357;11.59;0.0;1
71;172;607;57386.1421;1;19.91;0.0;1
172;115;633;1;288143.2718;17468410.08;0.0;1
172;64;633;1;50257.817;780210.21;0.0;1
172;156;633;1;877.2077;21967.85;0.0;1
161;157;184;1;31.6122;2030326.89;0.0;1
3;42;283;1;68.399161;113436.21;0.0;1
161;104;473;1.953483;1;13000;0.0;1
172;140;633;1;3.2817;18.25;0.0;1
172;145;633;1;883.3816;20586.49;0.0;1
59;172;607;57386.1421;1;19.91;0.0;1
172;51;633;1;54053.8697;1551509.13;0.0;1
129;53;625;1;59.5747;625431.75;0.0;1
169;1;362;28.10085837;1;886.28;0.0;1
82;88;443;1.06788547;1;6151.79;0.0;1
169;41;362;31.01719065;1;5.3;0.0;1
139;145;622;1;534.0503;4179.89;0.0;1
172;52;633;1;53706.7892;1371497.8;0.0;1
129;59;625;1;61.5298;3986523.25;0.0;1
41;72;120;1;1.032;6270.66;0.0;1
172;105;633;1;53717.789;1015743.41;0.0;1
129;6;625;1;63.1373;842825.01;0.0;1
82;120;443;1.23454545;1;538.33;0.0;1
41;130;120;1;69.888;532.16;0.0;1
41;131;120;1.0527;1;7781.19;0.0;1
115;120;417;423.7755;1;13702.55;0.0;1
161;129;184;2.068;1;7317;0.0;1
41;129;120;1;1.0989;108.05;0.0;1
145;91;656;1;57.715;16020727.73;0.0;1
40;177;517;39.9667;1;77;0.0;1
129;63;625;1;62.6895;1990606.62;0.0;1
121;99;369;6265.74388994;1;100.22;0.0;1
129;184;664;33.9823;1;13.85;0.0;1
78;140;239;281.524282;1;60.7;0.0;1
99;149;89;1.31820076;1;30.07;0.0;1
82;89;443;1.05186718;1;72800;0.0;1
172;117;633;1;52579.7829;97118.12;0.0;1
140;42;622;1;15801.7612;6073962.96;0.0;1
99;42;622;1;5836.2366;6073962.96;0.0;1
172;122;633;1;726.6159;3640.8;0.0;1
91;2;341;1.01019999;1;324365.3;0.0;1
172;108;633;1;867.6297;15941.52;0.0;1
78;162;239;205.162294;1;102;0.0;1
112;95;220;1.029;1;3000;0.0;1
161;130;184;1;30.7951;492788.58;0.0;1
99;140;89;2.87202326;1;9.55;0.0;1
105;172;607;56906.0631;1;19.91;0.0;1
139;42;622;1;32001.645;6073962.96;0.0;1
82;41;443;1.29484848;1;2.71;0.0;1
40;59;472;1;56.714021;58096.69;0.0;1
129;82;443;1;1.0051005;2452.13;0.0;1
140;6;622;1;16419.1286;3422844.99;0.0;1
130;161;522;35.79181915;1;16828.38;0.0;1
172;59;633;1;51132.3982;5500133.24;0.0;1
172;120;633;1;727.6875;5077.33;0.0;1
63;1;531;68.6778;1;797.3;0.0;1
172;121;633;1;53430.6771;277753.77;0.0;1
60;6;421;1;2.28961321;287131.6;0.0;1
161;108;473;1.88061;1;1300;0.0;1
78;139;239;558.19136;1;39.1;0.0;1
129;104;443;1.04662724;1;97687.51;0.0;1
129;122;443;1.1575;1;45.57;0.0;1
78;172;239;931.760054;1;18.54;0.0;1
52;172;607;56988.3778;1;19.91;0.0;1
78;99;239;100.974958;1;137.24;0.0;1
139;89;466;1;485.9;149268;0.0;1
56;6;640;1;2.44391;78103;0.0;1
129;105;625;1;61.6019;766288.8;0.0;1
99;115;89;1;31537.198;72687696;0.0;1
129;51;625;1;61.8788;723356.85;0.0;1
172;88;633;1;858.0261;11500.28;0.0;1
129;52;625;1;62.1943;1063932.32;0.0;1
139;6;622;1;33082.3913;3422844.99;0.0;1
161;131;184;2.3773;1;4475.48;0.0;1
78;93;239;7033.060913;1;3;0.0;1
169;40;362;26.86153846;1;927.17;0.0;1
129;172;664;902.1441;1;4.45;0.0;1
88;149;659;123.3115261;1;622.43;0.0;1
51;172;607;56630.5366;1;19.91;0.0;1
20;56;456;1.3899;1;215238.66;0.0;1
78;108;239;1.0369862190813;1;5397.48;0.0;1
121;156;219;63.8547;1;65.13;0.0;1
139;89;466;1;485.9;149268;0.0;1
64;108;405;64.369012;1;1000;0.0;1
169;163;362;29.438696969615;1;885.81;0.0;1
120;93;79;6035.0030175008;1;21.71;0.0;1
172;41;633;1;751.7375;12968.81;0.0;1
161;172;184;1821.2826;1;135.73;0.0;1
172;40;633;1;877.2077;21967.85;0.0;1
157;40;533;79.73400735;1;3987.17;0.0;1
115;156;417;350.0479;1;34101.8;0.0;1
161;176;184;12886.5655;1;77.07;0.0;1
129;104;208;1.03092782;1;80628.14;0.0;1
129;42;625;1;61.4377;2480980.06;0.0;1
99;6;622;1;6064.8845;3422844.99;0.0;1
6;120;640;76.7746887;1;926.47;0.0;1
169;180;362;197.96989047214;1;126.59;0.0;1
88;57;625;1;62.5115;266603;0.0;1
117;93;584;437322.0762;1;2.59;0.0;1
161;186;184;12886.5655;1;77.07;0.0;1
139;172;622;1.7031;1;83.99;0.0;1
119;172;622;797.5961;1;83.99;0.0;1
112;56;640;2.63809951;1;172194.56;0.0;1
57;88;184;71.7284;1;18438.48;0.0;1
172;6;633;1;55310.4728;2882780.82;0.0;1
186;88;184;1;6088.1979;18438.48;0.0;1
176;88;184;1;6088.1979;18438.48;0.0;1
88;56;604;1;24;8038.28;0.0;1
108;57;625;1;59.96;266603;0.0;1
186;176;184;1.0526;1;77.07;0.0;1
172;89;605;1;799.92727273;53330.08;0.0;1
88;89;605;1.11111111;1;53330.08;0.0;1
129;52;539;1;62.367144;137573.54;0.0;1
2;127;531;1;5;66905.47;0.0;1
93;6;622;1;426418.8344;3422844.99;0.0;1
172;82;633;1;886.1789;50294.88;0.0;1
2;63;531;1.03;1;156926.38;0.0;1
172;130;633;1;52344.7107;725641.88;0.0;1
2;155;531;1;5;207110;0.0;1
104;172;622;921.8707;1;83.99;0.0;1
172;131;633;1;734.741;4446.81;0.0;1
112;172;622;57804.0474;1;83.99;0.0;1
120;172;622;796.9728;1;83.99;0.0;1
172;129;633;1;857.2147;4839.54;0.0;1
99;172;89;9.50045946;1;286.82;0.0;1
42;140;681;18346.875;1;13.62;0.0;1
91;140;681;17547.91405653;1;13.62;0.0;1
52;140;681;18346.875;1;13.62;0.0;1
88;172;622;894.2561;1;83.99;0.0;1
99;140;622;2.8314;1;110.54;0.0;1
169;173;362;5.3331449723459;1;4689.79;0.0;1
63;140;681;18346.875;1;13.62;0.0;1
172;63;633;1;53496.858;5592065.25;0.0;1
172;99;633;1;8.8944;90.86;0.0;1
121;104;369;64.21109322;1;18459.8;0.0;1
121;172;622;56913.1564;1;83.99;0.0;1
59;109;636;67.9999;1;417.49;0.0;1
172;139;633;1;1.6263;293.47;0.0;1
59;112;636;1.0409;1;179954.45;0.0;1
172;162;633;1;4.4793;133.62;0.0;1
129;63;681;1;59.322189;50000.57;0.0;1
63;88;566;66.9767;1;6349.92;0.0;1
169;115;362;1;11.88588856;150000;0.0;1
88;89;605;1.11111111;1;53330.08;0.0;1
172;93;633;7.8296;1;66.39;0.0;1
78;104;239;1.01129413;1;26450;0.0;1
161;40;473;1.886669;1;23000;0.0;1
176;186;184;1.087;1;77.07;0.0;1
99;139;622;5.6482;1;168.2;0.0;1
78;40;239;1.0605468743719;1;6309.26;0.0;1
7;186;184;7951.5494;1;77.07;0.0;1
95;186;184;439700.7116;1;77.07;0.0;1
99;91;681;1;5964.6410869;5253466.51;0.0;1
172;99;544;1;8.8838;310.35;0.0;1
63;161;700;51.20999995;1;1024.09;0.0;1
89;93;273;6974.9598;1;0.32;0.0;1
88;129;560;1;1.001001;17.59;0.0;1
169;162;362;5243.5064736348;1;4.75;0.0;1
156;186;184;6874.3892;1;77.07;0.0;1
120;186;184;5935.0882;1;77.07;0.0;1
63;40;566;64.4252;1;804.09;0.0;1
42;172;607;56755.5284;1;19.91;0.0;1
89;156;433;1;1;36354.28;0.0;1
63;110;566;66.9767;1;405;0.0;1
41;186;184;6036.7872;1;77.07;0.0;1
140;161;417;1;480.1292;9581.87;0.0;1
2;111;531;1;5;10904;0.0;1
139;59;561;1;31864.939544;63894.07;0.0;1
88;89;605;1.11111111;1;53330.08;0.0;1
169;140;362;7244.1076069529;1;3.44;0.0;1
129;117;443;1;62.6885;1718.7;0.0;1
99;93;622;71.8466;1;40.07;0.0;1
63;1;566;64.4252;1;698.23;0.0;1
131;186;184;6004.5744;1;77.07;0.0;1
172;42;633;1;51456.206;5165487.13;0.0;1
143;184;239;33.981552;1;1025.8;0.0;1
105;99;177;6220.62;1;279.6;0.0;1
63;2;531;1.05;1;36575.96;0.0;1
119;186;184;6002.6028;1;77.07;0.0;1
149;104;656;1;116.9472;189079.03;0.0;1
41;149;120;115.05;1;23.71;0.0;1
110;51;566;1;59.9601;44000;0.0;1
62;185;239;3.343044;1;123800;0.0;1
120;161;417;1;2.0684;9581.87;0.0;1
57;186;184;474971.7241;1;77.07;0.0;1
131;121;633;1;69.3725;277753.77;0.0;1
172;89;605;1;799.92727273;53330.08;0.0;1
6;93;619;444715.74649976;1;0.01;0.0;1
121;129;219;63.325332;1;1413.34;0.0;1
93;42;535;1;400689.25836577;1479000;0.0;1
52;6;609;1;1;25493.46;0.0;1
71;186;184;437898.1797;1;77.07;0.0;1
129;139;664;547.9141;1;0.18;0.0;1
59;186;184;437898.1797;1;77.07;0.0;1
139;110;357;1;476.9834751;14464.66;0.0;1
52;120;609;76.49929;1;132.13;0.0;1
110;42;566;1;58.0464;800000;0.0;1
64;186;184;440427.4168;1;77.07;0.0;1
93;120;79;1;5646.9482;2395.11;0.0;1
143;163;239;1.057852917801;1;22000;0.0;1
52;122;633;75.8758;1;3640.8;0.0;1
42;104;652;62.98469388;1;2649.19;0.0;1
52;93;609;433784.52698;1;0.47;0.0;1
169;99;362;2678.9580999765;1;9.3;0.0;1
63;40;517;64.4972;1;49691.17;0.0;1
140;99;622;1;2.6641;186.62;0.0;1
41;99;120;89.8;1;14.95;0.0;1
41;139;120;498.43;1;9.38;0.0;1
110;88;566;1.05;1;6349.92;0.0;1
143;48;239;9.651155;1;356;0.0;1
93;52;535;1;253206.54428322;550000;0.0;1
52;167;609;2.01207;1;111200.72;0.0;1
51;162;633;12397.7859;1;133.62;0.0;1
52;173;609;13.13432;1;12458.62;0.0;1
143;173;239;1;4.83259878;20000;0.0;1
104;42;547;1;59;297872.78;0.0;1
172;139;544;1;1.6271;380.93;0.0;1
139;89;466;1;485.9;149268;0.0;1
115;162;417;70037.2582;1;287.55;0.0;1
145;42;633;1;56.2593;5165487.13;0.0;1
140;139;622;2.0782;1;168.2;0.0;1
52;186;184;437658.8988;1;77.07;0.0;1
140;93;622;26.214;1;40.07;0.0;1
139;59;357;1;29475.9826242;31630.69;0.0;1
88;89;605;1.11111111;1;53330.08;0.0;1
62;48;239;609.337305;1;356;0.0;1
110;6;566;1;59.3222;2894.19;0.0;1
88;89;605;1.11111111;1;53330.08;0.0;1
139;99;622;1;5.3588;186.62;0.0;1
110;63;566;1;60.5979;14720;0.0;1
110;2;566;1;61.2358;3005.07;0.0;1
105;186;184;436307.3092;1;77.07;0.0;1
110;1;566;1.0495;1;698.23;0.0;1
41;93;120;6610.45;1;0.02;0.0;1
140;40;421;1;256.82095238;877.46;0.0;1
143;182;239;1;4.06712381;30589;0.0;1
64;82;633;64.0648;1;50294.88;0.0;1
40;70;120;1.2786;1;3154.42;0.0;1
139;65;357;1;391.96478664;1884.89;0.0;1
64;140;633;17391.2435;1;18.25;0.0;1
140;172;607;3.3875;1;19.91;0.0;1
40;64;586;1;61.1136;10039983.79;0.0;1
64;145;633;66.399;1;20586.49;0.0;1
51;186;184;438942.8633;1;77.07;0.0;1
41;161;417;1;2.0142;9581.87;0.0;1
64;122;633;74.6831;1;3640.8;0.0;1
40;42;120;1;53.5155;600612.31;0.0;1
64;120;633;77.7897;1;5077.33;0.0;1
40;51;586;1;60.6315;16370562.69;0.0;1
42;186;184;435437.8637;1;77.07;0.0;1
60;88;421;26.74072878;1;4379.09;0.0;1
63;186;184;436609.2508;1;77.07;0.0;1
139;140;622;1;1.9554;110.54;0.0;1
88;120;79;1.21099975;1;2395.11;0.0;1
143;140;239;270.246797;1;60.7;0.0;1
140;117;421;1;14381.97333333;333421.95;0.0;1
139;93;622;12.9758;1;40.07;0.0;1
121;6;375;1.0552763819095;1;34630.44;0.0;1
40;59;586;1;60.7311;22926927.83;0.0;1
143;162;239;195.080703;1;102;0.0;1
139;58;357;1;457.56999876;14464.66;0.0;1
6;186;184;446750.2481;1;77.07;0.0;1
40;89;586;1.06283;1;400942.24;0.0;1
71;41;219;78.4848;1;3549.2;0.0;1
59;119;636;80.2967;1;1258.06;0.0;1
172;89;605;1;799.92727273;53330.08;0.0;1
120;88;79;1;1.107;8927.04;0.0;1
40;91;586;1;59.763912;21707922.08;0.0;1
40;62;586;1;59.9602;11814766.3;0.0;1
88;78;540;1.08695652;1;10000;0.0;1
40;63;586;1;61.3691;18370106.7;0.0;1
71;121;219;1.0386;1;8170.97;0.0;1
88;108;79;1.0196870368501;1;11765.93;0.0;1
93;99;622;1;67.6028;186.62;0.0;1
63;99;412;6549.98678;1;390.17;0.0;1
40;6;120;1;57.5839;598372.56;0.0;1
139;76;357;1;491.4822;503.02;0.0;1
108;88;79;1.04166667;1;8927.04;0.0;1
139;108;219;1;531.9689;215.45;0.0;1
64;121;633;1.0999;1;277753.77;0.0;1
64;41;633;75.4034;1;12968.81;0.0;1
115;99;417;34814.915;1;255.33;0.0;1
93;140;622;1;24.6328;110.54;0.0;1
64;162;633;12604.7657;1;133.62;0.0;1
88;89;605;1.11111111;1;53330.08;0.0;1
85;186;184;468376.8449;1;77.07;0.0;1
139;89;466;1;485.9;149268;0.0;1
40;104;120;1.0102;1;20001.08;0.0;1
64;138;633;106.9748;1;3681.02;0.0;1
63;112;676;1.42857143;1;51617.64;0.0;1
141;41;128;1.0361083819095;1;56716.23;0.0;1
40;76;120;1.031;1;10724.51;0.0;1
93;139;622;1;12.3096;168.2;0.0;1
129;121;443;1;62.2316122;1175.08;0.0;1
40;63;120;1;57.4667;44671.45;0.0;1
121;186;184;439066.7529;1;77.07;0.0;1
6;112;676;1.17647059;1;51617.64;0.0;1
69;1;154;1.025641025641;1;11000;0.0;1
88;119;79;1.2690001;1;2205.55;0.0;1
40;41;120;1.1985;1;17293.18;0.0;1
117;186;184;437063.6124;1;77.07;0.0;1
1;2;56;1;57;72398.46;0.0;1
40;117;120;1;58.5871;44671.45;0.0;1
6;162;622;12734.3155;1;186.51;0.0;1
161;62;473;1;33.107294;1000000;0.0;1
119;7;1;1;1.1197;312.44;0.0;1
40;122;120;1.2557;1;5060.64;0.0;1
149;59;656;1;6790;9268682.64;0.0;1
130;186;184;440768.9015;1;77.07;0.0;1
139;45;357;1;469.365512;34179.47;0.0;1
56;2;56;1;2.3;72398.46;0.0;1
112;186;184;435259.2902;1;77.07;0.0;1
56;3;56;31.5000315;1;332.42;0.0;1
88;121;238;1;56.00001;898;0.0;1
139;6;357;1;30096.23576805;31630.69;0.0;1
40;121;238;1;60.58901;898;0.0;1
161;143;473;1.929235;1;15000;0.0;1
2;42;566;1.0235;1;800000;0.0;1
108;121;238;1;60.50811;898;0.0;1
64;137;633;101.4199;1;1363.67;0.0;1
6;122;619;75.9628;1;132.29;0.0;1
145;186;184;7849.9708;1;77.07;0.0;1
104;62;586;1;59.333098;11814766.3;0.0;1
134;1;531;1.02;1;797.3;0.0;1
162;112;622;1;11979.9256;1169424.14;0.0;1
99;138;622;1;56.4295;11781.04;0.0;1
129;186;184;6910.7993;1;77.07;0.0;1
2;6;566;1;1.00010001;2894.19;0.0;1
112;99;220;6333.6156;1;3.15;0.0;1
139;99;586;1;5.4234;475.98;0.0;1
149;63;656;1;7000;18545765.95;0.0;1
2;63;566;1.005;1;14720;0.0;1
161;52;473;1;31.543135;20000;0.0;1
108;186;184;7413.162;1;77.07;0.0;1
145;51;656;1;58.31;290086.3;0.0;1
64;115;633;1;5.0742;17468410.08;0.0;1
88;186;184;6834.8202;1;77.07;0.0;1
115;140;417;96010.4226;1;55.26;0.0;1
139;172;607;1.6824;1;19.91;0.0;1
172;115;544;1;289844.0026;12322185.69;0.0;1
99;172;607;9.2598;1;19.91;0.0;1
161;105;473;1;30.858118;15000;0.0;1
140;138;622;1;154.8365;11781.04;0.0;1
161;116;473;1.968664;1;13000;0.0;1
120;105;299;1;65;53564.53;0.0;1
119;88;79;1;1.073;8927.04;0.0;1
172;93;544;7.7798;1;24.79;0.0;1
88;40;79;1;1;131276.57;0.0;1
145;138;622;1.7288;1;11781.04;0.0;1
93;172;607;1;7.5326;19.91;0.0;1
162;172;607;4.6642;1;19.91;0.0;1
156;140;633;277.147;1;18.25;0.0;1
115;95;417;5.6543;1;1136246.53;0.0;1
139;138;622;1;319.1371;11781.04;0.0;1
117;138;622;107.5312;1;11781.04;0.0;1
112;138;622;108.8832;1;11781.04;0.0;1
156;145;633;1.0037;1;20586.49;0.0;1
156;122;633;1.1546;1;3640.8;0.0;1
156;120;633;1.2091;1;5077.33;0.0;1
103;1;337;349.79838709677;1;303.1;0.0;1
115;59;417;6.0197;1;5664258.48;0.0;1
40;186;184;6874.3892;1;77.07;0.0;1
88;138;622;1.7385;1;11781.04;0.0;1
149;40;656;1;118.1654;33900.7;0.0;1
104;186;184;7168.1773;1;77.07;0.0;1
139;63;357;1;30561.6414693;31630.69;0.0;1
40;88;79;1.04166667;1;8927.04;0.0;1
156;162;633;201.0919;1;133.62;0.0;1
139;93;586;13.163937;1;80.53;0.0;1
156;82;633;1;1.00070049;50294.88;0.0;1
120;42;299;1;65;34866.79;0.0;1
115;105;417;5.8588;1;2343206.98;0.0;1
108;138;622;1.7029;1;11781.04;0.0;1
156;138;633;1.7028;1;3681.02;0.0;1
99;139;586;5.6822;1;289.57;0.0;1
139;56;604;1;13700.005;8038.28;0.0;1
162;108;89;1;191.70324761;17.71;0.0;1
64;138;622;107.2741;1;11781.04;0.0;1
119;121;544;1;67.6933;835709.54;0.0;1
51;138;622;109.8306;1;11781.04;0.0;1
156;137;633;1.5889;1;1363.67;0.0;1
156;115;633;1;321.4802;17468410.08;0.0;1
172;186;184;7.8822;1;77.07;0.0;1
52;138;622;110.9555;1;11781.04;0.0;1
119;108;1;1;1.13719305;936.26;0.0;1
145;62;656;1;58.31;7827848.55;0.0;1
105;138;622;106.7917;1;11781.04;0.0;1
115;186;184;2569444.9342;1;77.07;0.0;1
99;93;586;71.32649;1;80.53;0.0;1
42;138;622;108.5184;1;11781.04;0.0;1
64;176;184;440427.4168;1;77.07;0.0;1
71;138;622;109.6557;1;11781.04;0.0;1
59;104;636;63.9476;1;2788.83;0.0;1
59;138;622;109.6557;1;11781.04;0.0;1
87;93;550;7013.83489454;1;74.23;0.0;1
99;41;633;1;82.6157;12968.81;0.0;1
108;42;219;1;60.214064;1829.44;0.0;1
115;64;417;5.9284;1;1676455.41;0.0;1
40;176;184;6874.3892;1;77.07;0.0;1
99;186;184;73.1974;1;77.07;0.0;1
99;162;633;2.0346;1;133.62;0.0;1
99;122;633;1;81.7018;3640.8;0.0;1
88;160;299;28;1;93.32;0.0;1
6;138;622;111.3104;1;11781.04;0.0;1
139;131;357;1;425.4937;26.24;0.0;1
99;140;633;2.8221;1;18.25;0.0;1
6;176;184;446750.2481;1;77.07;0.0;1
99;145;633;1;96.5464;20586.49;0.0;1
63;138;622;112.4282;1;11781.04;0.0;1
139;42;364;1;29205;122456.69;0.0;1
99;82;633;1;96.6007;50294.88;0.0;1
99;115;633;1;31500.9171;17468410.08;0.0;1
140;64;633;1;15968.1686;780210.21;0.0;1
112;104;220;63.7873;1;2985.28;0.0;1
149;108;656;1;118.1654;11104.16;0.0;1
140;156;633;1;263.0335;21967.85;0.0;1
112;6;220;1;1;766483.55;0.0;1
129;93;664;6917.2072;1;0.07;0.0;1
108;162;473;209.728804;1;258.79;0.0;1
112;93;220;437905.7065;1;0.69;0.0;1
40;138;622;1.7308;1;11781.04;0.0;1
104;138;622;1.7296;1;11781.04;0.0;1
112;2;220;1.05;1;5300;0.0;1
140;99;633;1;2.6826;90.86;0.0;1
88;1;550;1.11944977;1;10000;0.0;1
169;161;362;14.95284971737;1;1665.66;0.0;1
40;108;120;1.0106;1;19996.66;0.0;1
119;138;622;1.7614;1;11781.04;0.0;1
145;52;656;1;58.0125;3095447.66;0.0;1
88;93;79;6926.7838942399;1;21.71;0.0;1
122;138;622;1.9957;1;11781.04;0.0;1
140;139;633;2.0576;1;293.47;0.0;1
140;145;633;1;264.1281;20586.49;0.0;1
120;138;622;1.5767;1;11781.04;0.0;1
93;88;79;1;6513.20475;8927.04;0.0;1
41;138;622;1.8798;1;11781.04;0.0;1
140;51;633;1;15579.3892;1551509.13;0.0;1
93;138;622;1;4018.2825;11781.04;0.0;1
169;160;362;470.26499177102;1;52.99;0.0;1
143;117;79;1;61.2852065;1863520.5;0.0;1
117;65;79;86.364288016453;1;301.1;0.0;1
140;52;633;1;15242.0142;1371497.8;0.0;1
169;139;362;14608.951494618;1;1.7;0.0;1
169;184;362;884.08551082267;1;28.17;0.0;1
91;99;586;6383.435033;1;475.98;0.0;1
117;60;79;2.7571845147118;1;50494.8;0.0;1
140;105;633;1;15763.7724;1015743.41;0.0;1
149;82;656;1;118.1654;118607.6;0.0;1
117;58;79;71.86974901463;1;6328.78;0.0;1
169;172;362;24015.394915447;1;1.03;0.0;1
41;42;547;1;70.308784;297872.78;0.0;1
1;3;629;1.20849;1;87.73;0.0;1
63;176;184;436609.2508;1;77.07;0.0;1
145;59;656;1;57.715;9268682.64;0.0;1
40;72;120;1.1209;1;6270.66;0.0;1
156;115;607;1;321.782;1455190.8;0.0;1
140;117;633;1;14796.0574;97118.12;0.0;1
93;6;604;1;310610.4689;39207.23;0.0;1
149;129;656;1;116.9472;9620.25;0.0;1
117;56;79;2.71799694;1;206120.91;0.0;1
129;88;443;1.0083208;1;6151.79;0.0;1
64;115;607;1;5.0665;1455190.8;0.0;1
129;120;443;1.1718;1;538.33;0.0;1
139;161;622;1;969.3063;11744.88;0.0;1
157;115;607;1;4.8417;1455190.8;0.0;1
40;130;120;1;59.1437;532.16;0.0;1
169;93;362;186616.54967762;1;0.13;0.0;1
40;131;120;1.2439;1;7781.19;0.0;1
56;117;79;1;2.1880145;1863520.5;0.0;1
117;6;79;1.02000016;1;1875138.53;0.0;1
139;120;357;1;425.4937;1909.61;0.0;1
131;113;362;1;348.37574608;585793;0.0;1
6;117;79;1.0740331044927;1;1863520.5;0.0;1
131;168;362;1;348.37574608;585793;0.0;1
93;108;668;1;6513.20475;3822.26;0.0;1
145;63;656;1;58.31;18545765.95;0.0;1
110;51;583;1;54.28;4496880.48;0.0;1
40;129;120;1.0753;1;108.05;0.0;1
121;130;664;1.0161;1;86927.77;0.0;1
117;45;79;70.955500964872;1;25749.82;0.0;1
139;88;357;1;491.4822;11240.81;0.0;1
139;89;466;1;485.9;149268;0.0;1
89;156;433;1;1;36354.28;0.0;1
117;121;79;1.04999995;1;149040.01;0.0;1
139;89;466;1;485.9;149268;0.0;1
40;104;668;1.05263158;1;3600.7;0.0;1
59;99;586;6389.1528;1;475.98;0.0;1
129;88;526;1.009;1;1951.98;0.0;1
129;108;208;1.01;1;2319.42;0.0;1
88;104;668;1.06894709;1;3600.7;0.0;1
129;143;539;1.08695652;1;56648.95;0.0;1
64;177;517;2530.4428;1;77;0.0;1
121;117;79;1.0740331044927;1;1863520.5;0.0;1
6;127;636;1;5;66905.47;0.0;1
139;117;357;1;31490.6146;149.22;0.0;1
117;120;79;78.70916962;1;2395.11;0.0;1
145;40;656;1.0573618871795;1;33900.7;0.0;1
51;99;586;6364.2075;1;475.98;0.0;1
145;108;656;1.0519671836735;1;11104.16;0.0;1
149;146;656;1;115.729;10000;0.0;1
105;99;586;6383.8427;1;475.98;0.0;1
40;149;120;135.96;1;23.71;0.0;1
99;40;405;1;95.229987;20000;0.0;1
120;117;79;1;65.573081;1863520.5;0.0;1
40;99;120;103.89;1;14.95;0.0;1
62;99;586;6445.580109;1;475.98;0.0;1
40;139;120;576.57;1;9.38;0.0;1
6;108;665;64.613831398284;1;127.15;0.0;1
104;121;238;1;58.14621;898;0.0;1
140;122;633;1;225.346;3640.8;0.0;1
120;172;550;944.38640903;1;56.56;0.0;1
40;93;120;7646.87;1;0.02;0.0;1
139;122;357;1;429.8355;1485.74;0.0;1
117;88;79;66.91201071;1;8927.04;0.0;1
119;41;1;1.0168;1;1068.82;0.0;1
104;176;184;7168.1773;1;77.07;0.0;1
131;75;362;1;348.37574608;585793;0.0;1
2;91;341;1.06382979;1;205000;0.0;1
140;108;633;1;262.2181;15941.52;0.0;1
140;59;633;1;15294.203;5500133.24;0.0;1
129;112;219;1;62.554683;19111.12;0.0;1
149;145;656;1;115.1199;89916.57;0.0;1
52;99;586;6474.30911;1;475.98;0.0;1
111;130;522;6.39625032;1;398283;0.0;1
42;99;586;6344.8671;1;475.98;0.0;1
119;40;1;1;1.1311;1394.62;0.0;1
161;86;473;2.01159;1;13000;0.0;1
140;120;633;1;222.4549;5077.33;0.0;1
117;42;120;1.11002;1;600612.31;0.0;1
88;117;79;1;59.332931;1863520.5;0.0;1
145;129;656;1.03092784;1;9620.25;0.0;1
117;122;79;76.489970116103;1;18600.66;0.0;1
117;115;607;1;5.1478;1455190.8;0.0;1
